activity_id,sid,course_id,course_name,test_type,score,timestamp,academic_year,semester,week,student_name,email
a475defc-c769-40ff-9e5a-073e76928c3f,S1012,C102,Algorithms,Quiz,84.3,1689031917.0,2,1,11,Student 12,student_12@university.edu
019eea0f-8bca-4863-832a-35bf05ca600f,S1012,C102,Algorithms,Quiz,82.6,1689605829.0,2,1,12,Student 12,student_12@university.edu
4fd3b7e8-7fe2-4fff-906f-0cdf8e051d8a,S1012,C102,Algorithms,Final,84.9,1690260333.0,2,1,13,Student 12,student_12@university.edu
bb8992c3-3352-4053-b953-fee3a6264c1b,S1012,C102,Algorithms,Assignment,79.5,1691487735.0,2,1,15,Student 12,student_12@university.edu
07b1976b-6500-4b02-a1e9-3bbfd3b3572e,S1012,C102,Algorithms,Assignment,83.8,1692104499.0,2,1,16,Student 12,student_12@university.edu
f56d5b4b-fa46-47e0-b75a-8716dfbb9a56,S1012,C100,Intro to Programming,Assignment,75.6,1683598402.0,2,1,2,Student 12,student_12@university.edu
a3bc62f2-da9e-4ba7-9442-b5f12010c9c7,S1012,C100,Intro to Programming,Midterm,73.9,1684188370.0,2,1,3,Student 12,student_12@university.edu
8e710ed0-1ed2-4953-9b6f-49ee13320809,S1012,C100,Intro to Programming,Midterm,74.5,1685427157.0,2,1,5,Student 12,student_12@university.edu
ff213f47-6ae3-418f-851a-a1f2e3f6d851,S1012,C100,Intro to Programming,Quiz,78.8,1685977855.0,2,1,6,Student 12,student_12@university.edu
3211ec79-7a2e-4d5a-8103-5f00980c9b3e,S1012,C100,Intro to Programming,Assignment,79.4,1687227805.0,2,1,8,Student 12,student_12@university.edu
798cf919-57f4-4041-9805-6021343e136c,S1012,C100,Intro to Programming,Midterm,80.0,1688479001.0,2,1,10,Student 12,student_12@university.edu
6996acb8-d31d-4a60-b654-fc3892153148,S1012,C100,Intro to Programming,Quiz,84.3,1689056499.0,2,1,11,Student 12,student_12@university.edu
be0281c2-7984-4cd5-9900-107bf72d9ae5,S1012,C100,Intro to Programming,Midterm,75.9,1690296297.0,2,1,13,Student 12,student_12@university.edu
0a5e7fcf-c8ec-42d5-80b5-b75af1c422bf,S1012,C100,Intro to Programming,Midterm,75.2,1690880880.0,2,1,14,Student 12,student_12@university.edu
11ab12b6-3d16-44bf-80ab-fc8baa427d1b,S1012,C100,Intro to Programming,Assignment,78.8,1692030186.0,2,1,16,Student 12,student_12@university.edu
2d501d78-c248-4564-8bcc-0ccf7a45b697,S1013,C101,Data Structures,Midterm,76.3,1683024665.0,2,1,1,Student 13,student_13@university.edu
c6744d71-f94b-4bc1-979b-1e12100a07b7,S1013,C101,Data Structures,Quiz,81.2,1684771885.0,2,1,4,Student 13,student_13@university.edu
f73d5b79-cb2f-4b48-a20d-391e7ab32372,S1013,C101,Data Structures,Final,79.8,1686015846.0,2,1,6,Student 13,student_13@university.edu
e65e100e-08d8-400a-882b-a5fa1f9726ed,S1013,C101,Data Structures,Midterm,77.1,1686592545.0,2,1,7,Student 13,student_13@university.edu
6da3dfe1-986d-4f98-a948-44bd578f1198,S1013,C101,Data Structures,Final,77.7,1687852386.0,2,1,9,Student 13,student_13@university.edu
4d958a14-05f4-4188-a7b6-86d765f6d3bf,S1013,C101,Data Structures,Final,77.0,1688442570.0,2,1,10,Student 13,student_13@university.edu
cba40d6f-e910-4751-be20-a0fce0b0ced7,S1013,C101,Data Structures,Quiz,75.6,1689630627.0,2,1,12,Student 13,student_13@university.edu
6170d7cb-5117-45c1-a39c-4bac33825aef,S1013,C101,Data Structures,Quiz,79.5,1691425896.0,2,1,15,Student 13,student_13@university.edu
2a5612df-8326-4aaf-879f-8e069a8e37a5,S1013,C101,Data Structures,Final,85.8,1692054623.0,2,1,16,Student 13,student_13@university.edu
b021fdf0-81a1-468f-b579-5ee8e8ef43f1,S1013,C104,Operating Systems,Assignment,77.6,1683573730.0,2,1,2,Student 13,student_13@university.edu
14150373-f1fe-46fc-a147-6d212960aa97,S1013,C104,Operating Systems,Assignment,72.2,1684798304.0,2,1,4,Student 13,student_13@university.edu
ee03e537-902b-4765-8fb3-27353da82f24,S1013,C104,Operating Systems,Assignment,82.4,1687202583.0,2,1,8,Student 13,student_13@university.edu
8f571b14-4fbe-4d77-882c-113480ae14a0,S1013,C104,Operating Systems,Midterm,79.0,1688474863.0,2,1,10,Student 13,student_13@university.edu
3fec1230-ac9a-4a94-a34f-3287978c9952,S1013,C104,Operating Systems,Assignment,84.3,1689000991.0,2,1,11,Student 13,student_13@university.edu
b42c3c75-4e60-4ee9-93ca-10483b196bb5,S1013,C104,Operating Systems,Final,76.6,1689656196.0,2,1,12,Student 13,student_13@university.edu
1b1fdef1-a6b7-4c74-8f3a-aef920bb0f80,S1013,C104,Operating Systems,Quiz,76.9,1690251950.0,2,1,13,Student 13,student_13@university.edu
a7e65474-64c4-400a-bb8d-e6b4264b5b30,S1013,C104,Operating Systems,Quiz,79.2,1690887626.0,2,1,14,Student 13,student_13@university.edu
2d3c4b60-09da-4660-87c1-816a45fe6740,S1013,C104,Operating Systems,Final,83.5,1691499079.0,2,1,15,Student 13,student_13@university.edu
ff889735-79be-4894-9d6b-ed204704fd62,S1013,C104,Operating Systems,Assignment,77.8,1692029183.0,2,1,16,Student 13,student_13@university.edu
32e31b2b-c555-40fb-bf88-6a55b93d0ab3,S1013,C107,Computer Networks,Quiz,78.3,1683011474.0,2,1,1,Student 13,student_13@university.edu
bc155a72-1f59-4e56-bf96-1406db605e92,S1013,C107,Computer Networks,Assignment,76.9,1684178417.0,2,1,3,Student 13,student_13@university.edu
29925b92-165f-43e6-89b2-c3c908ab3e02,S1013,C107,Computer Networks,Midterm,76.5,1685444431.0,2,1,5,Student 13,student_13@university.edu
d2bdcf8a-ff52-44c8-8e51-8284b2268964,S1013,C107,Computer Networks,Midterm,80.1,1686643287.0,2,1,7,Student 13,student_13@university.edu
38aee867-c950-4065-b003-5e3e03051c6b,S1013,C107,Computer Networks,Midterm,82.4,1687204983.0,2,1,8,Student 13,student_13@university.edu
0c6b448a-5faa-4c78-b7c4-29380491cfd1,S1013,C107,Computer Networks,Final,76.7,1687871724.0,2,1,9,Student 13,student_13@university.edu
a2969570-5985-47b3-8983-ab46812883bd,S1013,C107,Computer Networks,Assignment,75.0,1688417560.0,2,1,10,Student 13,student_13@university.edu
4dd37927-c242-4960-86ea-aee63db6d6c8,S1013,C107,Computer Networks,Final,79.3,1689039875.0,2,1,11,Student 13,student_13@university.edu
b13500bb-d477-4fe3-862d-8b8bfe7f1d0e,S1013,C107,Computer Networks,Quiz,83.6,1689680077.0,2,1,12,Student 13,student_13@university.edu
d5e5621b-90ae-4b5f-a38d-1696563b29fc,S1013,C107,Computer Networks,Quiz,79.9,1690234091.0,2,1,13,Student 13,student_13@university.edu
6ae5556a-da71-4f60-950c-ee3b5945db39,S1013,C107,Computer Networks,Midterm,85.2,1690887524.0,2,1,14,Student 13,student_13@university.edu
07221602-e212-4a1c-bccb-699884ae8862,S1013,C108,Artificial Intelligence,Assignment,74.3,1682960982.0,2,1,1,Student 13,student_13@university.edu
e0d75549-1646-4f9e-aa70-de604b95de47,S1013,C108,Artificial Intelligence,Midterm,81.9,1684233094.0,2,1,3,Student 13,student_13@university.edu
5d680392-d866-4937-90ec-40c3fcdc77d4,S1013,C108,Artificial Intelligence,Final,74.2,1684823412.0,2,1,4,Student 13,student_13@university.edu
4a993a08-292e-4df0-900d-5c7aaf831caf,S1013,C108,Artificial Intelligence,Quiz,76.8,1686022090.0,2,1,6,Student 13,student_13@university.edu
a5ad0c3e-af0a-4029-bcec-8d113fd6046d,S1013,C108,Artificial Intelligence,Final,81.1,1686593790.0,2,1,7,Student 13,student_13@university.edu
b82dc8a3-f3ab-4cd2-89c0-64d9277984d9,S1013,C108,Artificial Intelligence,Midterm,74.3,1689003288.0,2,1,11,Student 13,student_13@university.edu
e1865447-cd6d-4093-a6e7-bde34476e309,S1013,C108,Artificial Intelligence,Midterm,81.6,1689638874.0,2,1,12,Student 13,student_13@university.edu
3867a5a0-e46c-48b0-af48-01ad328c24e2,S1013,C108,Artificial Intelligence,Assignment,81.2,1690864622.0,2,1,14,Student 13,student_13@university.edu
f1fea810-96a4-416b-90b9-b6f8774dce2a,S1013,C108,Artificial Intelligence,Assignment,76.8,1692032715.0,2,1,16,Student 13,student_13@university.edu
308e8e13-97b2-47d3-8cf2-945a12bc0aa3,S1013,C105,Machine Learning,Assignment,81.3,1683036022.0,2,1,1,Student 13,student_13@university.edu
1500a19f-4d63-4d07-91cf-94ba125488ab,S1013,C105,Machine Learning,Midterm,76.6,1683580018.0,2,1,2,Student 13,student_13@university.edu
ef6aa6d7-6209-4557-b3d6-6e0e50a1e015,S1013,C105,Machine Learning,Final,74.9,1684186691.0,2,1,3,Student 13,student_13@university.edu
47cc9d4f-ac9f-4b09-99fa-f11402e46845,S1013,C105,Machine Learning,Quiz,76.8,1686020526.0,2,1,6,Student 13,student_13@university.edu
092e3338-b8a7-4e13-9115-dd4057ed45ca,S1013,C105,Machine Learning,Midterm,83.1,1686643386.0,2,1,7,Student 13,student_13@university.edu
de08fc53-4189-4ab6-a74a-5e1b8abdd7c7,S1013,C105,Machine Learning,Quiz,78.4,1687205736.0,2,1,8,Student 13,student_13@university.edu
65a314d4-3337-4f68-8cd2-5fb6686f0a53,S1013,C105,Machine Learning,Quiz,82.7,1687870235.0,2,1,9,Student 13,student_13@university.edu
2fc45d82-5111-4f73-8d20-7b9a6db6fd53,S1013,C105,Machine Learning,Assignment,77.6,1689629531.0,2,1,12,Student 13,student_13@university.edu
c1cb5e93-2292-4ee4-ad24-20e899d095eb,S1013,C105,Machine Learning,Final,74.9,1690212171.0,2,1,13,Student 13,student_13@university.edu
2ad872fa-22b3-463c-8d5d-6fe575f4733b,S1013,C105,Machine Learning,Final,76.2,1690822941.0,2,1,14,Student 13,student_13@university.edu
da4c7f62-2cc5-4a40-a6e7-30d561ba2bae,S1013,C105,Machine Learning,Quiz,75.5,1691499798.0,2,1,15,Student 13,student_13@university.edu
8e741651-d640-4b06-a01a-eded4e312437,S1013,C105,Machine Learning,Midterm,80.8,1692066346.0,2,1,16,Student 13,student_13@university.edu
287d7385-67f5-4fec-b04f-9988725a4e17,S1014,C106,Software Engineering,Assignment,80.0,1683026726.0,2,1,1,Student 14,student_14@university.edu
36fe275f-8892-4e68-9d4e-325266368578,S1014,C106,Software Engineering,Assignment,83.0,1684200769.0,2,1,3,Student 14,student_14@university.edu
04d8eea0-257c-46b0-828b-6b9054a5321e,S1014,C106,Software Engineering,Midterm,68.0,1685384262.0,2,1,5,Student 14,student_14@university.edu
5fecec6f-065c-45cf-83c7-e6880502e262,S1014,C106,Software Engineering,Final,66.0,1686621853.0,2,1,7,Student 14,student_14@university.edu
14c2327f-5b31-48f7-b7c1-6a436034b455,S1014,C106,Software Engineering,Assignment,71.0,1687842229.0,2,1,9,Student 14,student_14@university.edu
00e6b375-a0ac-4b6e-9037-8bd6f20e4408,S1014,C106,Software Engineering,Final,72.0,1689034252.0,2,1,11,Student 14,student_14@university.edu
10f0b6dd-de3b-48fa-bc3a-c08edb16f0cd,S1014,C106,Software Engineering,Assignment,76.0,1689686389.0,2,1,12,Student 14,student_14@university.edu
b3ec96f6-cdd6-4427-9a68-3910538fb013,S1014,C106,Software Engineering,Midterm,79.0,1690220530.0,2,1,13,Student 14,student_14@university.edu
09983754-59f2-4c3d-a4c3-a904f99a9b73,S1014,C106,Software Engineering,Midterm,75.0,1691471496.0,2,1,15,Student 14,student_14@university.edu
3d213f38-2041-471f-8fee-3e39ef7e75fa,S1014,C105,Machine Learning,Midterm,66.0,1683003453.0,2,1,1,Student 14,student_14@university.edu
046ad803-12fb-4b8e-9564-7b123dd920d2,S1014,C105,Machine Learning,Assignment,79.0,1683640986.0,2,1,2,Student 14,student_14@university.edu
51285017-a0d4-4ff4-a9fe-83d37834cd27,S1014,C105,Machine Learning,Midterm,66.0,1684200133.0,2,1,3,Student 14,student_14@university.edu
76957b2c-7fa4-4511-af13-192fb93c4494,S1014,C105,Machine Learning,Quiz,69.0,1686032363.0,2,1,6,Student 14,student_14@university.edu
8ee82fc9-9931-4963-9eb4-5abbe7b00c9b,S1014,C105,Machine Learning,Final,80.0,1688476873.0,2,1,10,Student 14,student_14@university.edu
5154e0e4-0a62-4a67-a56e-7292991ebfa5,S1014,C105,Machine Learning,Final,71.0,1689046063.0,2,1,11,Student 14,student_14@university.edu
98e04d6f-c3f6-4180-94e7-9be4e49cf804,S1014,C105,Machine Learning,Assignment,66.0,1690842263.0,2,1,14,Student 14,student_14@university.edu
5621499c-16b0-430e-b30c-242a6b8b15cd,S1014,C101,Data Structures,Assignment,81.0,1682983809.0,2,1,1,Student 14,student_14@university.edu
9f596e94-167d-4217-82b4-1673b55b2a41,S1014,C101,Data Structures,Assignment,68.0,1683606655.0,2,1,2,Student 14,student_14@university.edu
c3b159a2-eaad-498e-a394-db4b6a838f10,S1014,C101,Data Structures,Assignment,68.0,1685436567.0,2,1,5,Student 14,student_14@university.edu
89238d67-1c42-48e6-a11d-7e00257d8c02,S1014,C101,Data Structures,Quiz,82.0,1686594670.0,2,1,7,Student 14,student_14@university.edu
856f7926-4bc1-4b46-acf8-c7a2b655e5e1,S1014,C101,Data Structures,Midterm,68.0,1687246943.0,2,1,8,Student 14,student_14@university.edu
1c6d7cbb-3554-4beb-9055-ecd0eab44cb6,S1014,C101,Data Structures,Midterm,73.0,1688443133.0,2,1,10,Student 14,student_14@university.edu
41a97141-4e5a-495f-b96f-0214bb163c6d,S1014,C101,Data Structures,Midterm,66.0,1689010762.0,2,1,11,Student 14,student_14@university.edu
14300127-78ee-43f2-98e9-38e7c7dd5cde,S1014,C101,Data Structures,Assignment,67.0,1690278913.0,2,1,13,Student 14,student_14@university.edu
d5a2d2b8-ecb1-4556-9b40-b63e1aac5b94,S1014,C101,Data Structures,Assignment,76.0,1691491752.0,2,1,15,Student 14,student_14@university.edu
f9cb6424-98f6-4786-918e-0981b0335279,S1014,C101,Data Structures,Midterm,74.0,1692073881.0,2,1,16,Student 14,student_14@university.edu
20ae7abd-a4e6-4343-b97a-26499a3adfdb,S1014,C108,Artificial Intelligence,Assignment,85.0,1682964773.0,2,1,1,Student 14,student_14@university.edu
88a72884-9e2b-4d88-8984-50d0abfe7bf9,S1014,C108,Artificial Intelligence,Midterm,83.0,1683643188.0,2,1,2,Student 14,student_14@university.edu
99f3b3f3-6816-4e94-a00b-6dc2bf9b4c6d,S1014,C108,Artificial Intelligence,Assignment,70.0,1684800497.0,2,1,4,Student 14,student_14@university.edu
7c7fba0f-dfde-4786-8353-5c0a85002efa,S1014,C108,Artificial Intelligence,Assignment,69.0,1685405669.0,2,1,5,Student 14,student_14@university.edu
9af2278a-882a-46c6-9319-62a25ede764b,S1014,C108,Artificial Intelligence,Quiz,74.0,1686057626.0,2,1,6,Student 14,student_14@university.edu
a868057a-8f56-4acd-81b6-301f2d73701c,S1014,C108,Artificial Intelligence,Quiz,70.0,1686598087.0,2,1,7,Student 14,student_14@university.edu
8d698179-ec0b-4c72-8fc1-53b5f8d5b0eb,S1014,C108,Artificial Intelligence,Final,65.0,1687231966.0,2,1,8,Student 14,student_14@university.edu
9583c2aa-844e-426c-a094-e2715b86226c,S1014,C108,Artificial Intelligence,Midterm,78.0,1688459069.0,2,1,10,Student 14,student_14@university.edu
fe6a1902-68c7-4357-abd2-50f721b218f7,S1014,C108,Artificial Intelligence,Quiz,79.0,1689010221.0,2,1,11,Student 14,student_14@university.edu
44a87e15-b774-4371-ac1e-6f7ffa4726e6,S1014,C108,Artificial Intelligence,Quiz,70.0,1690225528.0,2,1,13,Student 14,student_14@university.edu
9f6c09fc-9fc9-4571-b2d6-82b030497138,S1014,C108,Artificial Intelligence,Quiz,69.0,1690892920.0,2,1,14,Student 14,student_14@university.edu
2ad81e58-348a-427b-ac40-8e1032ef9f38,S1014,C108,Artificial Intelligence,Midterm,65.0,1691464692.0,2,1,15,Student 14,student_14@university.edu
552f1f90-c8df-468a-a47f-64f801b20e8b,S1014,C108,Artificial Intelligence,Quiz,67.0,1692033331.0,2,1,16,Student 14,student_14@university.edu
511c61f1-6758-4c66-ba03-077faa75b1de,S1014,C103,Database Systems,Quiz,69.0,1682992006.0,2,1,1,Student 14,student_14@university.edu
e02c1c51-13db-4902-85b0-7a0e89177486,S1014,C103,Database Systems,Midterm,71.0,1683612654.0,2,1,2,Student 14,student_14@university.edu
27ddbf0c-a1bb-4dc3-9296-db5bbba73e70,S1014,C103,Database Systems,Quiz,85.0,1684165482.0,2,1,3,Student 14,student_14@university.edu
10c1aefc-63d2-4d70-836f-25114cfa5c00,S1014,C103,Database Systems,Midterm,74.0,1685431526.0,2,1,5,Student 14,student_14@university.edu
5fd2669b-abb0-4227-a7e5-25df8bd0e050,S1014,C103,Database Systems,Assignment,70.0,1686593084.0,2,1,7,Student 14,student_14@university.edu
f4a3c682-c1bf-44c1-a6e5-afeb1b459dd8,S1014,C103,Database Systems,Quiz,73.0,1687264581.0,2,1,8,Student 14,student_14@university.edu
60b7dceb-8edc-4eef-9459-b8e33fb12bf5,S1014,C103,Database Systems,Midterm,84.0,1687797614.0,2,1,9,Student 14,student_14@university.edu
e1d9dad4-e5c9-47b4-a679-948b15538af4,S1014,C103,Database Systems,Midterm,78.0,1688449414.0,2,1,10,Student 14,student_14@university.edu
46577e8e-65d2-43aa-8f4b-21ba14e69b65,S1014,C103,Database Systems,Midterm,68.0,1689035930.0,2,1,11,Student 14,student_14@university.edu
78eea22c-28b5-4027-a02f-a2c559c1320c,S1014,C103,Database Systems,Quiz,72.0,1689614061.0,2,1,12,Student 14,student_14@university.edu
d2479d84-a12b-4c44-8292-7d62375beabe,S1014,C103,Database Systems,Assignment,77.0,1690236702.0,2,1,13,Student 14,student_14@university.edu
e6d2669f-a571-441b-b922-155e14262e33,S1014,C103,Database Systems,Final,84.0,1690838450.0,2,1,14,Student 14,student_14@university.edu
f91d50d4-c60f-4105-b687-1749788a6ed8,S1015,C106,Software Engineering,Assignment,83.0,1683609968.0,2,1,2,Student 15,student_15@university.edu
93980f32-c7c6-4c44-a24e-7667bbcd4060,S1015,C106,Software Engineering,Final,76.0,1684830042.0,2,1,4,Student 15,student_15@university.edu
d1664a50-9dcf-409c-adad-eda99de11863,S1015,C106,Software Engineering,Quiz,73.0,1686606849.0,2,1,7,Student 15,student_15@university.edu
c61798d4-a144-4d30-9261-73d39af1f99b,S1015,C106,Software Engineering,Final,77.0,1687257959.0,2,1,8,Student 15,student_15@university.edu
2b9bc8f2-2e19-41b1-bffc-1eb6efcc0c86,S1015,C106,Software Engineering,Final,75.0,1687820698.0,2,1,9,Student 15,student_15@university.edu
3b6d2a55-023e-4a7f-92f1-457a439b81c4,S1015,C106,Software Engineering,Assignment,67.0,1690899872.0,2,1,14,Student 15,student_15@university.edu
866a220a-820e-40a2-8155-ea4978f3799b,S1015,C106,Software Engineering,Assignment,82.0,1691466967.0,2,1,15,Student 15,student_15@university.edu
15c63e7d-0d7e-4353-99e2-9d2460533964,S1015,C105,Machine Learning,Assignment,75.0,1683011117.0,2,1,1,Student 15,student_15@university.edu
c20b2998-6bef-4d2a-ab1d-952633e584b3,S1015,C105,Machine Learning,Assignment,65.0,1683563944.0,2,1,2,Student 15,student_15@university.edu
13f379df-2d9d-4b43-bc83-dbce124b9424,S1015,C105,Machine Learning,Midterm,68.0,1684851174.0,2,1,4,Student 15,student_15@university.edu
38cda4da-705f-4392-b830-84f090e03362,S1015,C105,Machine Learning,Quiz,85.0,1686618525.0,2,1,7,Student 15,student_15@university.edu
62ebc203-5110-46b3-8904-5ee4b7a23ed8,S1015,C105,Machine Learning,Quiz,76.0,1687869803.0,2,1,9,Student 15,student_15@university.edu
4054ee95-5061-4672-93b2-4b7b1bafd748,S1015,C105,Machine Learning,Final,67.0,1688397785.0,2,1,10,Student 15,student_15@university.edu
884ba0c3-122b-47c5-9883-114bfe5c4cac,S1015,C105,Machine Learning,Quiz,75.0,1689019962.0,2,1,11,Student 15,student_15@university.edu
c7159154-1209-46b4-94ba-63ea6b9e27af,S1015,C105,Machine Learning,Quiz,69.0,1689667415.0,2,1,12,Student 15,student_15@university.edu
37b6a32f-e72b-4d7f-8a54-88805502f6e3,S1015,C105,Machine Learning,Assignment,68.0,1690830670.0,2,1,14,Student 15,student_15@university.edu
f001163f-9fd9-4a8d-95f5-2e26c653888b,S1015,C105,Machine Learning,Final,80.0,1692092545.0,2,1,16,Student 15,student_15@university.edu
14d73c48-5a4b-4987-ab49-971f59a2b3f8,S1015,C100,Intro to Programming,Final,76.0,1683571115.0,2,1,2,Student 15,student_15@university.edu
d8580f26-f0fa-4396-b574-a2a32cae3b07,S1015,C100,Intro to Programming,Quiz,70.0,1685374261.0,2,1,5,Student 15,student_15@university.edu
6d971267-07eb-46f9-8ba2-bcfcf7a04802,S1015,C100,Intro to Programming,Final,82.0,1685982835.0,2,1,6,Student 15,student_15@university.edu
92779b86-76cb-49b3-bf83-48669c885d84,S1015,C100,Intro to Programming,Midterm,82.0,1686622442.0,2,1,7,Student 15,student_15@university.edu
d84b964e-b6dc-433d-bb2a-3c3dac99bc7f,S1015,C100,Intro to Programming,Midterm,74.0,1687268881.0,2,1,8,Student 15,student_15@university.edu
2c794ae3-01cd-45b8-a700-3e667475c05d,S1015,C100,Intro to Programming,Midterm,68.0,1687794471.0,2,1,9,Student 15,student_15@university.edu
ed14ae0c-432c-4039-ae19-e95888b3aec1,S1015,C100,Intro to Programming,Final,66.0,1688416087.0,2,1,10,Student 15,student_15@university.edu
197d5ab0-d366-4bef-b8d4-9c5cdad8c886,S1015,C100,Intro to Programming,Final,67.0,1689011568.0,2,1,11,Student 15,student_15@university.edu
5138714b-1880-4499-903c-f3fa321b023d,S1015,C100,Intro to Programming,Final,70.0,1691461455.0,2,1,15,Student 15,student_15@university.edu
a3cc2f8f-c03a-4a8d-8cd0-2e9fdbb59f86,S1015,C100,Intro to Programming,Assignment,77.0,1692069730.0,2,1,16,Student 15,student_15@university.edu
55a1d146-e861-4ff8-aaaf-6c032fffc2f9,S1015,C101,Data Structures,Final,70.0,1683011808.0,2,1,1,Student 15,student_15@university.edu
0df471a6-ef8e-4a9a-bfe3-35142b8753c1,S1015,C101,Data Structures,Final,67.0,1684186167.0,2,1,3,Student 15,student_15@university.edu
ddb9178a-1222-4cc9-8858-880095dd724a,S1015,C101,Data Structures,Assignment,76.0,1685442133.0,2,1,5,Student 15,student_15@university.edu
6b398a35-9e76-4131-b2f1-d6864e2a0d5a,S1015,C101,Data Structures,Assignment,83.0,1687202828.0,2,1,8,Student 15,student_15@university.edu
0f888896-4e67-409c-a66a-4604ce589a00,S1015,C101,Data Structures,Assignment,76.0,1687797436.0,2,1,9,Student 15,student_15@university.edu
dc72cd51-684e-4155-be1f-e0af6a0b6788,S1015,C101,Data Structures,Assignment,76.0,1689029305.0,2,1,11,Student 15,student_15@university.edu
1e52e2ea-5c77-44e8-bcf5-fc1ed5259f92,S1015,C101,Data Structures,Midterm,65.0,1689637072.0,2,1,12,Student 15,student_15@university.edu
722b9299-bf14-4d91-96cb-38279fae6def,S1015,C101,Data Structures,Assignment,79.0,1690265633.0,2,1,13,Student 15,student_15@university.edu
0fe00b5e-7d1b-43b2-9740-ab744b7d9dea,S1016,C103,Database Systems,Assignment,70.5,1682998905.0,2,1,1,Student 16,student_16@university.edu
525e7c30-5a82-416e-a4d9-048c88173f99,S1016,C103,Database Systems,Final,68.0,1683619052.0,2,1,2,Student 16,student_16@university.edu
29623f4e-eb01-4281-a207-bc19bb5f420e,S1016,C103,Database Systems,Midterm,73.0,1684834365.0,2,1,4,Student 16,student_16@university.edu
8cbe5a2f-6475-496f-a084-0e78cc71cb10,S1016,C103,Database Systems,Quiz,65.5,1685384872.0,2,1,5,Student 16,student_16@university.edu
2ecac840-8b6b-4625-a992-a60fb447b73e,S1016,C103,Database Systems,Final,63.0,1686010111.0,2,1,6,Student 16,student_16@university.edu
4e1b41e3-b9e9-44f8-a2fb-65cd14db93b3,S1016,C103,Database Systems,Final,61.0,1687219429.0,2,1,8,Student 16,student_16@university.edu
b1121d65-ac86-4f86-85bb-c6667fb6e733,S1016,C103,Database Systems,Final,68.5,1687831182.0,2,1,9,Student 16,student_16@university.edu
107bcf67-009e-4b57-bade-de1d77e020aa,S1016,C103,Database Systems,Midterm,62.0,1689652362.0,2,1,12,Student 16,student_16@university.edu
d9abd99e-0789-431e-98e3-b1d9914af9cb,S1016,C103,Database Systems,Assignment,67.5,1690270629.0,2,1,13,Student 16,student_16@university.edu
a3d47da8-ec2b-4929-94d2-24671dc98d8c,S1016,C103,Database Systems,Assignment,65.0,1692072790.0,2,1,16,Student 16,student_16@university.edu
d9dddc3b-defb-46e5-bc98-6c228d539bd5,S1016,C100,Intro to Programming,Assignment,67.0,1683623014.0,2,1,2,Student 16,student_16@university.edu
10378fa0-064c-463b-aa0a-cf77ff37b325,S1016,C100,Intro to Programming,Final,73.0,1684768766.0,2,1,4,Student 16,student_16@university.edu
1e1f5bed-9707-423e-99a1-f876aa407247,S1016,C100,Intro to Programming,Assignment,66.5,1685407633.0,2,1,5,Student 16,student_16@university.edu
d7067fba-2bd6-4c12-a13f-c9eeeb409e1e,S1016,C100,Intro to Programming,Midterm,62.0,1686055941.0,2,1,6,Student 16,student_16@university.edu
aa1f41fb-3e46-41a5-ac9a-dfebcad91756,S1016,C100,Intro to Programming,Quiz,65.5,1686661070.0,2,1,7,Student 16,student_16@university.edu
d1fdcd33-ac6b-4f96-bd66-af1cc7a3ceb6,S1016,C100,Intro to Programming,Assignment,71.0,1687271103.0,2,1,8,Student 16,student_16@university.edu
b0166544-734f-44f5-969c-445e74cfdd6d,S1016,C100,Intro to Programming,Assignment,68.0,1688432031.0,2,1,10,Student 16,student_16@university.edu
415e4c66-efe9-43d6-b258-d06c00472a7f,S1016,C100,Intro to Programming,Quiz,64.5,1689065210.0,2,1,11,Student 16,student_16@university.edu
261b1aa7-97c3-49e1-868e-b6540ea47d4b,S1016,C100,Intro to Programming,Final,67.0,1689660654.0,2,1,12,Student 16,student_16@university.edu
80f1e770-3932-4bb8-93d4-68ee6bda5955,S1016,C100,Intro to Programming,Midterm,64.5,1691491991.0,2,1,15,Student 16,student_16@university.edu
931c2ff7-1847-43b6-a5ae-50cca9fa6b2d,S1016,C100,Intro to Programming,Assignment,65.0,1692053336.0,2,1,16,Student 16,student_16@university.edu
02baec66-d578-4a78-9679-b1f7ae1ac2a3,S1016,C109,Cybersecurity,Final,72.5,1683027057.0,2,1,1,Student 16,student_16@university.edu
001ee5a5-0f22-4211-a28b-806e6e4f6849,S1016,C109,Cybersecurity,Assignment,67.0,1683564120.0,2,1,2,Student 16,student_16@university.edu
93fb34b5-8bab-4408-b46e-26be6b2ad655,S1016,C109,Cybersecurity,Assignment,63.5,1684205138.0,2,1,3,Student 16,student_16@university.edu
69b746bd-496b-4975-a6f4-cd565e218a05,S1016,C109,Cybersecurity,Midterm,68.0,1685983869.0,2,1,6,Student 16,student_16@university.edu
bf9681fa-542e-4aec-9280-71c4cb79f5cc,S1016,C109,Cybersecurity,Assignment,61.5,1686667646.0,2,1,7,Student 16,student_16@university.edu
d29a56a8-0294-4827-aab2-e7a96537b2c9,S1016,C109,Cybersecurity,Quiz,69.0,1687256441.0,2,1,8,Student 16,student_16@university.edu
7470d875-616a-4eca-bf57-0a0d5866ce62,S1016,C109,Cybersecurity,Midterm,65.5,1690244768.0,2,1,13,Student 16,student_16@university.edu
06b5f354-728a-449c-af9b-fc3635096622,S1016,C109,Cybersecurity,Assignment,58.0,1690823694.0,2,1,14,Student 16,student_16@university.edu
